Source,Rate category,Updated Parish,Month,Sum of Budget
Postpaid,RT40,Clarendon,46082,10460.8
Postpaid,RT40,KSAS,46023,0
Postpaid,RT40,KSAS,46054,0
Postpaid,RT40,Portmore,46023,249563.2
Postpaid,RT40,Portmore,46054,222841.6
Postpaid,RT40,Portmore,46082,246932.8
Postpaid,RT40,KSAN,46023,243516
Postpaid,RT40,KSAN,46054,195944
Postpaid,RT40,KSAN,46082,302916
Postpaid,RT40,St. Catherine,46023,6303.2
Postpaid,RT40,St. Catherine,46054,2484
Postpaid,RT40,St. Catherine,46082,6118.4
Postpaid,RT40,Portmore,46023,3303.6
Postpaid,RT40,Portmore,46054,1292.8
Postpaid,RT40,Portmore,46082,1405.2
Postpaid,RT40,KSAN,46023,92668.8
Postpaid,RT40,KSAN,46054,85564.8
Postpaid,RT40,KSAN,46082,95588.8
Postpaid,RT40,KSAS,46023,3809.04
Postpaid,RT40,KSAS,46054,5640.81
Postpaid,RT40,KSAS,46082,7526.79
Postpaid,RT40,KSAS,46023,23978.4
Postpaid,RT40,KSAS,46054,22083.6
Postpaid,RT40,KSAS,46082,24949.2
Postpaid,RT40,KSAN,46023,7402.4
Postpaid,RT40,KSAN,46054,5760.8
Postpaid,RT40,KSAN,46082,9786.4
Postpaid,RT40,KSAN,46023,10716.8
Postpaid,RT40,KSAN,46054,11353.6
Postpaid,RT40,KSAN,46082,13664
Postpaid,RT40,St. James,46023,548
Postpaid,RT40,St. James,46054,495.2
Postpaid,RT40,St. James,46082,291.2
Postpaid,RT40,Clarendon,46023,5768
Postpaid,RT40,Clarendon,46054,7210.4
Postpaid,RT40,Clarendon,46082,7550.4
Postpaid,RT40,St. Catherine,46023,790.4
Postpaid,RT40,St. Catherine,46054,946
Postpaid,RT40,St. Catherine,46082,569.2
Postpaid,RT40,St. James,46054,0
Postpaid,RT40,St. James,46082,10740.8
Postpaid,RT40,Clarendon,46023,66774
Postpaid,RT40,Clarendon,46054,61352.4
Postpaid,RT40,Clarendon,46082,70386
Postpaid,RT40,St. Ann,46023,431.2
Postpaid,RT40,St. Ann,46054,210.4
Postpaid,RT40,St. Ann,46082,61.6
Postpaid,RT40,KSAS,46023,66895.2
Postpaid,RT40,KSAS,46054,62370
Postpaid,RT40,KSAS,46082,55869.6
Postpaid,RT40,Manchester,46023,22112
Postpaid,RT40,Manchester,46054,19972
Postpaid,RT40,Manchester,46082,34127.2
Postpaid,RT40,Westmoreland,46023,39451.2
Postpaid,RT40,Westmoreland,46054,33792
Postpaid,RT40,Westmoreland,46082,38891.2
Postpaid,RT40,St. Catherine,46023,16125.6
Postpaid,RT40,St. Catherine,46054,14186.8
Postpaid,RT40,St. Catherine,46082,16488.8
Postpaid,RT40,KSAN,46023,8673.6
Postpaid,RT40,KSAN,46054,7263.6
Postpaid,RT40,KSAN,46082,7491.6
Postpaid,RT40,KSAN,46023,50717.6
Postpaid,RT40,KSAN,46054,39456.8
Postpaid,RT40,KSAN,46082,51099.2
Postpaid,RT40,KSAS,46023,23235.2
Postpaid,RT40,KSAS,46054,23429.6
Postpaid,RT40,KSAS,46082,26875.2
Postpaid,RT40,Clarendon,46023,10460.8
Postpaid,RT40,Clarendon,46054,7799.2
Postpaid,RT40,Clarendon,46082,10882
Postpaid,RT40,Clarendon,46023,94704
Postpaid,RT40,Clarendon,46054,89772
Postpaid,RT40,Clarendon,46082,99336
Postpaid,RT40,St. Elizabeth,46023,45736
Postpaid,RT40,St. Elizabeth,46054,38570.4
Postpaid,RT40,St. Elizabeth,46082,45195.2
Postpaid,RT40,St. Catherine,46023,60084
Postpaid,RT40,St. Catherine,46054,53556
Postpaid,RT40,St. Catherine,46082,62630
Postpaid,RT40,St. Catherine,46023,51169.6
Postpaid,RT40,St. Catherine,46054,47244.8
Postpaid,RT40,St. Catherine,46082,53542.4
Postpaid,RT40,KSAN,46023,124299.2
Postpaid,RT40,KSAN,46054,106009.6
Postpaid,RT40,KSAN,46082,120476.8
Postpaid,RT40,St. James,46023,92359.2
Postpaid,RT40,St. James,46054,81018
Postpaid,RT40,St. James,46082,96490.8
Postpaid,RT40,St. Ann,46023,71060.8
Postpaid,RT40,St. Ann,46054,68241.6
Postpaid,RT40,St. Ann,46082,81236.8
Postpaid,RT40,St. James,46023,108080
Postpaid,RT40,St. James,46054,100064
Postpaid,RT40,St. James,46082,119684
Postpaid,RT40,Portmore,46023,97929.6
Postpaid,RT40,Portmore,46054,89643.2
Postpaid,RT40,Portmore,46082,103118.4
Postpaid,RT40,Portland,46023,3919.83
Postpaid,RT40,Portland,46054,3499.3
Postpaid,RT40,Portland,46082,4124.45
Postpaid,RT40,KSAN,46023,12988.8
Postpaid,RT40,KSAN,46054,12413.6
Postpaid,RT40,KSAN,46082,16000
Postpaid,RT40,KSAN,46023,48097.6
Postpaid,RT40,KSAN,46054,49353.6
Postpaid,RT40,KSAN,46082,60179.2
Postpaid,RT40,KSAN,46023,141856
Postpaid,RT40,KSAN,46054,139752
Postpaid,RT40,KSAN,46082,161300
Postpaid,RT40,St. Catherine,46023,1486.4
Postpaid,RT40,St. Catherine,46054,1527.2
Postpaid,RT40,St. Catherine,46082,1752.8
Postpaid,RT40,Manchester,46023,17772.8
Postpaid,RT40,Manchester,46054,16912.8
Postpaid,RT40,Manchester,46082,17440.4
Postpaid,RT40,KSAN,46023,8439.6
Postpaid,RT40,KSAN,46054,7593.2
Postpaid,RT40,KSAN,46082,8446
Postpaid,RT40,KSAS,46023,11629.2
Postpaid,RT40,KSAS,46054,8378.4
Postpaid,RT40,KSAS,46082,9940.8
Postpaid,RT40,St. James,46023,9928
Postpaid,RT40,St. James,46054,10543.2
Postpaid,RT40,St. James,46082,12244.8
Postpaid,RT40,Portmore,46023,7321.6
Postpaid,RT40,Portmore,46054,6367.2
Postpaid,RT40,Portmore,46082,11104.8
Postpaid,RT40,KSAN,46023,206082
Postpaid,RT40,KSAN,46054,193578
Postpaid,RT40,KSAN,46082,231612
Postpaid,RT40,St. James,46023,69307.2
Postpaid,RT40,St. James,46054,62625.6
Postpaid,RT40,St. James,46082,78033.6
Postpaid,RT40,KSAN,46023,97926
Postpaid,RT40,KSAN,46054,95280
Postpaid,RT40,KSAN,46082,120222
Postpaid,RT40,Westmoreland,46023,80480.4
Postpaid,RT40,Westmoreland,46054,76290
Postpaid,RT40,Westmoreland,46082,93139.2
Postpaid,RT40,KSAN,46023,54388
Postpaid,RT40,KSAN,46054,46233.6
Postpaid,RT40,KSAN,46082,58510.4
Postpaid,RT40,KSAS,46023,33786.4
Postpaid,RT40,KSAS,46054,30879.2
Postpaid,RT40,KSAS,46082,35819.2
Postpaid,RT40,Portmore,46023,1243.86
Postpaid,RT40,Portmore,46054,1077.55
Postpaid,RT40,Portmore,46082,1307.8
Postpaid,RT40,Portmore,46023,58342
Postpaid,RT40,Portmore,46054,55086
Postpaid,RT40,Portmore,46082,62810
Postpaid,RT40,KSAS,46023,28147.2
Postpaid,RT40,KSAS,46054,28178.4
Postpaid,RT40,KSAS,46082,29148
Postpaid,RT40,KSAS,46023,6943.2
Postpaid,RT40,KSAS,46054,8120
Postpaid,RT40,KSAS,46082,9516
Postpaid,RT40,KSAS,46023,13249.6
Postpaid,RT40,KSAS,46054,14495.2
Postpaid,RT40,KSAS,46082,16484.8
Postpaid,RT40,KSAN,46023,35152
Postpaid,RT40,KSAN,46054,31013.6
Postpaid,RT40,KSAN,46082,33877.6
Postpaid,RT40,KSAN,46023,90368
Postpaid,RT40,KSAN,46054,79716
Postpaid,RT40,KSAN,46082,94490
Postpaid,RT40,Hanover,46023,11072.8
Postpaid,RT40,Hanover,46054,9444.8
Postpaid,RT40,Hanover,46082,12932.8
Postpaid,RT40,KSAN,46023,10849.2
Postpaid,RT40,KSAN,46054,9601.2
Postpaid,RT40,KSAN,46082,11545.2
Postpaid,RT40,KSAN,46023,25020.8
Postpaid,RT40,KSAN,46054,23141.6
Postpaid,RT40,KSAN,46082,26675.2
Postpaid,RT40,St. James,46023,15482.4
Postpaid,RT40,St. James,46054,13420.4
Postpaid,RT40,St. James,46082,16854.4
Postpaid,RT40,Portmore,46023,57014
Postpaid,RT40,Portmore,46054,54085.6
Postpaid,RT40,Portmore,46082,59634
Postpaid,RT40,KSAS,46023,11855.2
Postpaid,RT40,KSAS,46054,12616.8
Postpaid,RT40,KSAS,46082,13673.6
Postpaid,RT40,St. James,46023,16956
Postpaid,RT40,St. James,46054,15314
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,KSAS,46023,27146.4
Postpaid,RT40,KSAS,46054,18580.8
Postpaid,RT40,KSAS,46082,13467.2
Postpaid,RT40,Clarendon,46023,13175.2
Postpaid,RT40,Clarendon,46054,12190.4
Postpaid,RT40,Clarendon,46082,13592
Postpaid,RT40,St. Ann,46023,6078
Postpaid,RT40,St. Ann,46054,4876.4
Postpaid,RT40,St. Ann,46082,6911.2
Postpaid,RT40,KSAN,46023,23570.4
Postpaid,RT40,KSAN,46054,25075.2
Postpaid,RT40,KSAN,46082,25550.4
Postpaid,RT40,Hanover,46023,7540
Postpaid,RT40,Hanover,46054,4347.2
Postpaid,RT40,Hanover,46082,7106.4
Postpaid,RT40,Portland,46023,16720.8
Postpaid,RT40,Portland,46054,15112.8
Postpaid,RT40,Portland,46082,17397.6
Postpaid,RT40,KSAS,46023,6400
Postpaid,RT40,KSAS,46054,7627.2
Postpaid,RT40,KSAS,46082,10271.2
Postpaid,RT40,KSAS,46023,7743.6
Postpaid,RT40,KSAS,46054,10514.4
Postpaid,RT40,KSAS,46082,14236.4
Postpaid,RT40,St. Mary,46023,176300
Postpaid,RT40,St. Mary,46054,154956
Postpaid,RT40,St. Mary,46082,190528
Postpaid,RT40,St. Mary,46023,43870.4
Postpaid,RT40,St. Mary,46054,37145.6
Postpaid,RT40,St. Mary,46082,44584
Postpaid,RT40,St. Mary,46023,1.4
Postpaid,RT40,St. Mary,46054,6.19
Postpaid,RT40,St. Mary,46082,21.11
Postpaid,RT40,Portland,46023,44701.2
Postpaid,RT40,Portland,46054,50476.8
Postpaid,RT40,Portland,46082,54080.4
Postpaid,RT40,St. Catherine,46023,30998.4
Postpaid,RT40,St. Catherine,46054,25131.2
Postpaid,RT40,St. Catherine,46082,25910.4
Postpaid,RT40,KSAS,46023,7670.4
Postpaid,RT40,KSAS,46054,7484.4
Postpaid,RT40,KSAS,46082,9150
Postpaid,RT40,KSAN,46023,20920
Postpaid,RT40,KSAN,46054,21374.4
Postpaid,RT40,KSAN,46082,24120
Postpaid,RT40,KSAN,46023,10092
Postpaid,RT40,KSAN,46054,10057.2
Postpaid,RT40,KSAN,46082,10879.2
Postpaid,RT40,KSAN,46023,51108.8
Postpaid,RT40,KSAN,46054,49108.8
Postpaid,RT40,KSAN,46082,52654.4
Postpaid,RT40,KSAS,46023,0
Postpaid,RT40,St. James,46023,2926.8
Postpaid,RT40,St. James,46054,1305.6
Postpaid,RT40,St. James,46082,2389.6
Postpaid,RT40,KSAS,46023,2401.6
Postpaid,RT40,KSAS,46054,2491.2
Postpaid,RT40,KSAS,46082,2657.6
Postpaid,RT40,Portmore,46023,717.6
Postpaid,RT40,Portmore,46054,757.6
Postpaid,RT40,Portmore,46082,8443.3
Postpaid,RT40,Hanover,46023,7501.2
Postpaid,RT40,Hanover,46054,5720
Postpaid,RT40,Hanover,46082,6029.2
Postpaid,RT40,Portmore,46023,38108.8
Postpaid,RT40,Portmore,46054,35808
Postpaid,RT40,Portmore,46082,40175.2
Postpaid,RT40,St. Thomas,46023,36242.4
Postpaid,RT40,St. Thomas,46054,32530.4
Postpaid,RT40,St. Thomas,46082,36999.2
Postpaid,RT40,St. James,46023,28336.8
Postpaid,RT40,St. James,46054,22134.4
Postpaid,RT40,St. James,46082,23841.6
Postpaid,RT40,Manchester,46023,37907.6
Postpaid,RT40,Manchester,46054,36525.2
Postpaid,RT40,Manchester,46082,40431.2
Postpaid,RT40,St. James,46023,4257.09
Postpaid,RT40,St. James,46054,3997.48
Postpaid,RT40,St. James,46082,4825.57
Postpaid,RT40,Clarendon,46023,14648.4
Postpaid,RT40,Clarendon,46054,13523.2
Postpaid,RT40,Clarendon,46082,15517.2
Postpaid,RT40,KSAS,46023,111502.4
Postpaid,RT40,KSAS,46054,106297.2
Postpaid,RT40,KSAS,46082,113679.2
Postpaid,RT40,St. Ann,46023,7616.43
Postpaid,RT40,St. Ann,46054,6713.88
Postpaid,RT40,St. Ann,46082,8224.53
Postpaid,RT40,KSAS,46023,33027.2
Postpaid,RT40,KSAS,46054,36680.8
Postpaid,RT40,KSAS,46082,41725.6
Postpaid,RT40,St. Elizabeth,46023,48904.8
Postpaid,RT40,St. Elizabeth,46054,44480.4
Postpaid,RT40,St. Elizabeth,46082,51454.8
Postpaid,RT40,St. Elizabeth,46023,37035.2
Postpaid,RT40,St. Elizabeth,46054,36200
Postpaid,RT40,St. Elizabeth,46082,41896
Postpaid,RT40,KSAN,46023,9119.2
Postpaid,RT40,KSAN,46054,7927.2
Postpaid,RT40,KSAN,46082,10538.4
Postpaid,RT40,KSAS,46023,366055.2
Postpaid,RT40,KSAS,46054,410949.6
Postpaid,RT40,KSAS,46082,369211.2
Postpaid,RT40,Westmoreland,46023,3872.4
Postpaid,RT40,Westmoreland,46054,3370
Postpaid,RT40,Westmoreland,46082,3709.2
Postpaid,RT40,KSAN,46023,11981.6
Postpaid,RT40,KSAN,46054,11851.2
Postpaid,RT40,KSAN,46082,12150.4
Postpaid,RT40,KSAN,46023,59080.4
Postpaid,RT40,KSAN,46054,54085.2
Postpaid,RT40,KSAN,46082,62630
Postpaid,RT40,Clarendon,46023,2350.4
Postpaid,RT40,Clarendon,46054,6680.8
Postpaid,RT40,Clarendon,46082,3548.8
Postpaid,RT40,St. Catherine,46023,6974.4
Postpaid,RT40,St. Catherine,46054,6386
Postpaid,RT40,St. Catherine,46082,7018.8
Postpaid,RT40,St. Catherine,46023,-98.4
Postpaid,RT40,KSAN,46023,4593.6
Postpaid,RT40,KSAN,46054,5044.8
Postpaid,RT40,KSAN,46082,5928
Postpaid,RT40,KSAN,46023,8179.2
Postpaid,RT40,KSAN,46054,8154
Postpaid,RT40,KSAN,46082,9664.8
Postpaid,RT40,Westmoreland,46023,21772.8
Postpaid,RT40,Westmoreland,46054,17896
Postpaid,RT40,Westmoreland,46082,24989.6
Postpaid,RT40,KSAN,46023,30472.8
Postpaid,RT40,KSAN,46054,31614.4
Postpaid,RT40,KSAN,46082,36335.2
Postpaid,RT40,St. Catherine,46023,28926
Postpaid,RT40,St. Catherine,46054,25332
Postpaid,RT40,St. Catherine,46082,30774
Postpaid,RT40,KSAS,46023,18213.6
Postpaid,RT40,KSAS,46054,11520
Postpaid,RT40,KSAS,46082,8607.6
Postpaid,RT40,St. James,46023,95756
Postpaid,RT40,St. James,46054,80012
Postpaid,RT40,St. James,46082,93428
Postpaid,RT40,St. Catherine,46023,5300.4
Postpaid,RT40,St. Catherine,46054,5297.6
Postpaid,RT40,St. Catherine,46082,5498.8
Postpaid,RT40,Westmoreland,46023,11272.4
Postpaid,RT40,Westmoreland,46054,10074
Postpaid,RT40,Westmoreland,46082,11736
Postpaid,RT40,St. Catherine,46023,4170.8
Postpaid,RT40,St. Catherine,46054,3792
Postpaid,RT40,St. Catherine,46082,4167.6
Postpaid,RT40,KSAN,46023,12972.8
Postpaid,RT40,KSAN,46054,12368.8
Postpaid,RT40,KSAN,46082,14938.4
Postpaid,RT40,Hanover,46023,10396.4
Postpaid,RT40,Hanover,46054,5874.4
Postpaid,RT40,Hanover,46082,9161.2
Postpaid,RT40,KSAN,46023,64191.6
Postpaid,RT40,KSAN,46054,78670.8
Postpaid,RT40,KSAN,46082,89113.2
Postpaid,RT40,KSAN,46023,3.2
Postpaid,RT40,KSAN,46054,13.2
Postpaid,RT40,KSAN,46082,46.4
Postpaid,RT40,KSAN,46023,21580
Postpaid,RT40,KSAN,46054,19280.8
Postpaid,RT40,KSAN,46082,22810.4
Postpaid,RT40,Hanover,46023,3324.8
Postpaid,RT40,Hanover,46054,2937.2
Postpaid,RT40,Hanover,46082,5844.4
Postpaid,RT40,Westmoreland,46023,5.91
Postpaid,RT40,Westmoreland,46054,41.92
Postpaid,RT40,Westmoreland,46082,248.34
Postpaid,RT40,KSAN,46023,3226.8
Postpaid,RT40,KSAN,46054,2981.6
Postpaid,RT40,KSAN,46082,4261.6
Postpaid,RT40,St. James,46023,0
Postpaid,RT40,St. James,46054,0
Postpaid,RT40,St. James,46082,0
Postpaid,RT40,Hanover,46023,2052.8
Postpaid,RT40,Hanover,46054,2329.6
Postpaid,RT40,Hanover,46082,3061.6
Postpaid,RT40,St. Catherine,46023,34296.8
Postpaid,RT40,St. Catherine,46054,31248.8
Postpaid,RT40,St. Catherine,46082,35238.4
Postpaid,RT40,KSAS,46023,24505.2
Postpaid,RT40,KSAS,46054,23266.8
Postpaid,RT40,KSAS,46082,26498.4
Postpaid,RT40,KSAS,46023,13208.8
Postpaid,RT40,KSAS,46054,4691.2
Postpaid,RT40,KSAS,46082,32139.2
Postpaid,RT40,KSAS,46023,4561.6
Postpaid,RT40,KSAS,46054,4706
Postpaid,RT40,KSAS,46082,6041.6
Postpaid,RT40,St. James,46023,28062
Postpaid,RT40,St. James,46054,55665
Postpaid,RT40,St. James,46082,80763
Postpaid,RT40,Manchester,46023,1015.67
Postpaid,RT40,Manchester,46054,1036.65
Postpaid,RT40,Manchester,46082,1176.42
Postpaid,RT40,Westmoreland,46023,14022
Postpaid,RT40,Westmoreland,46054,12428.4
Postpaid,RT40,Westmoreland,46082,14427.6
Postpaid,RT40,St. Ann,46023,81613.6
Postpaid,RT40,St. Ann,46054,91530.4
Postpaid,RT40,St. Ann,46082,99091.2
Postpaid,RT40,St. James,46023,8911.2
Postpaid,RT40,St. James,46054,8343.6
Postpaid,RT40,St. James,46082,10304.4
Postpaid,RT40,KSAN,46023,74648
Postpaid,RT40,KSAN,46054,67708
Postpaid,RT40,KSAN,46082,80872
Postpaid,RT40,Hanover,46023,14602.4
Postpaid,RT40,Hanover,46054,10700
Postpaid,RT40,Hanover,46082,13380.4
Postpaid,RT40,KSAS,46023,96078
Postpaid,RT40,KSAS,46054,90384
Postpaid,RT40,KSAS,46082,96342
Postpaid,RT40,KSAN,46023,43593.6
Postpaid,RT40,KSAN,46054,50020.8
Postpaid,RT40,KSAN,46082,58884
Postpaid,RT40,St. James,46023,86862.4
Postpaid,RT40,St. James,46054,103508.8
Postpaid,RT40,St. James,46082,113684.8
Postpaid,RT40,Clarendon,46023,138104
Postpaid,RT40,Clarendon,46054,170336
Postpaid,RT40,Clarendon,46082,180952
Postpaid,RT40,St. Thomas,46023,2568
Postpaid,RT40,St. Thomas,46054,8100
Postpaid,RT40,St. Thomas,46082,15300
Postpaid,RT40,St. Mary,46023,40323.2
Postpaid,RT40,St. Mary,46054,52513.6
Postpaid,RT40,St. Mary,46082,58876.8
Postpaid,RT40,KSAS,46023,11159.2
Postpaid,RT40,KSAS,46054,11189.6
Postpaid,RT40,KSAS,46082,13958.4
Postpaid,RT40,KSAS,46023,4968.8
Postpaid,RT40,KSAS,46054,9012.8
Postpaid,RT40,KSAS,46082,9208.8
Postpaid,RT50,St. Catherine,46023,34116
Postpaid,RT50,St. Catherine,46054,27458.4
Postpaid,RT50,St. Catherine,46082,21163.2
Postpaid,RT50,Manchester,46023,182713.6
Postpaid,RT50,Manchester,46054,154323.2
Postpaid,RT50,Manchester,46082,178675.2
Postpaid,RT50,St. Elizabeth,46023,0
Postpaid,RT50,St. Elizabeth,46054,0
Postpaid,RT50,St. Elizabeth,46082,0
Postpaid,RT50,St. Mary,46023,33559.2
Postpaid,RT50,St. Mary,46054,29822.4
Postpaid,RT50,St. Mary,46082,36900
Postpaid,RT50,KSAS,46023,16872
Postpaid,RT50,KSAS,46054,14812.8
Postpaid,RT50,KSAS,46082,15172.8
Postpaid,RT50,KSAS,46023,536352
Postpaid,RT50,KSAS,46054,523344
Postpaid,RT50,KSAS,46082,616824
Postpaid,RT50,St. Ann,46023,38409.6
Postpaid,RT50,St. Ann,46054,43819.2
Postpaid,RT50,St. Ann,46082,57144
Postpaid,RT50,KSAS,46023,5407.6
Postpaid,RT50,KSAS,46054,6258
Postpaid,RT50,KSAS,46082,6364.8
Postpaid,RT50,KSAN,46023,285000
Postpaid,RT50,KSAN,46054,263736
Postpaid,RT50,KSAN,46082,317004
Postpaid,RT50,KSAN,46023,42660
Postpaid,RT50,KSAN,46054,41988
Postpaid,RT50,KSAN,46082,47616
Postpaid,RT50,Westmoreland,46023,50452.8
Postpaid,RT50,Westmoreland,46054,46176
Postpaid,RT50,Westmoreland,46082,55387.2
Postpaid,RT50,St. James,46023,0
Postpaid,RT50,St. James,46054,0
Postpaid,RT50,St. James,46082,0
Postpaid,RT50,St. Catherine,46023,103444.8
Postpaid,RT50,St. Catherine,46054,81614.4
Postpaid,RT50,St. Catherine,46082,111868.8
Postpaid,RT50,KSAN,46023,30720
Postpaid,RT50,KSAN,46054,27816
Postpaid,RT50,KSAN,46082,34908
Postpaid,RT50,KSAN,46023,46958.4
Postpaid,RT50,KSAN,46054,46555.2
Postpaid,RT50,KSAN,46082,56656.8
Postpaid,RT50,KSAN,46023,65988
Postpaid,RT50,KSAN,46054,59853.6
Postpaid,RT50,KSAN,46082,72136.8
Postpaid,RT50,KSAS,46023,36986.4
Postpaid,RT50,KSAS,46054,34596
Postpaid,RT50,KSAS,46082,44236.8
Postpaid,RT50,St. James,46023,11246.4
Postpaid,RT50,St. James,46054,10065.6
Postpaid,RT50,St. James,46082,13543.2
Postpaid,RT50,KSAN,46023,115790.4
Postpaid,RT50,KSAN,46054,106603.2
Postpaid,RT50,KSAN,46082,129067.2
Postpaid,RT50,KSAN,46023,23688
Postpaid,RT50,KSAN,46054,21902.4
Postpaid,RT50,KSAN,46082,26632.8
Postpaid,RT50,Manchester,46023,62683.2
Postpaid,RT50,Manchester,46054,57441.6
Postpaid,RT50,Manchester,46082,63988.8
Postpaid,RT50,KSAN,46023,68031.6
Postpaid,RT50,KSAN,46054,53790
Postpaid,RT50,KSAN,46082,65973.6
Postpaid,RT50,St. Catherine,46023,362664
Postpaid,RT50,St. Catherine,46054,344872.8
Postpaid,RT50,St. Catherine,46082,388483.2
Postpaid,RT50,Clarendon,46023,113688
Postpaid,RT50,Clarendon,46054,114744
Postpaid,RT50,Clarendon,46082,144240
Postpaid,RT50,St. Thomas,46023,53652
Postpaid,RT50,St. Thomas,46054,47628
Postpaid,RT50,St. Thomas,46082,53136
Postpaid,RT50,St. Mary,46023,46860
Postpaid,RT50,St. Mary,46054,57252
Postpaid,RT50,St. Mary,46082,117252
Postpaid,RT50,Westmoreland,46023,149016
Postpaid,RT50,Westmoreland,46054,172260
Postpaid,RT50,Westmoreland,46082,266088
Postpaid,RT50,St. Catherine,46023,294540
Postpaid,RT50,St. Catherine,46054,279288
Postpaid,RT50,St. Catherine,46082,315780
Postpaid,RT50,KSAS,46023,2676
Postpaid,RT50,KSAS,46054,2364
Postpaid,RT50,KSAS,46082,2712
Postpaid,RT50,KSAS,46023,359532
Postpaid,RT50,KSAS,46054,357472.8
Postpaid,RT50,KSAS,46082,429537.6
Postpaid,RT50,KSAS,46023,112094.4
Postpaid,RT50,KSAS,46054,101232
Postpaid,RT50,KSAS,46082,123499.2
Postpaid,RT50,KSAN,46023,337296
Postpaid,RT50,KSAN,46054,321216
Postpaid,RT50,KSAN,46082,357612
Postpaid,RT50,KSAN,46023,113184
Postpaid,RT50,KSAN,46054,116762.4
Postpaid,RT50,KSAN,46082,151272
Postpaid,RT50,St. James,46023,30672
Postpaid,RT50,St. James,46054,27708
Postpaid,RT50,St. James,46082,30684
Postpaid,RT50,St. James,46023,69108.8
Postpaid,RT50,St. James,46054,47902.4
Postpaid,RT50,St. James,46082,54936
Postpaid,RT50,St. James,46023,96170.4
Postpaid,RT50,St. James,46054,72115.2
Postpaid,RT50,St. James,46082,93153.6
Postpaid,RT50,St. James,46023,72414
Postpaid,RT50,St. James,46054,65388
Postpaid,RT50,St. James,46082,88602
Postpaid,RT50,St. James,46023,220830
Postpaid,RT50,St. James,46054,204846
Postpaid,RT50,St. James,46082,268986
Postpaid,RT50,St. James,46023,10488
Postpaid,RT50,St. James,46054,12206.4
Postpaid,RT50,St. James,46082,16608
Postpaid,RT50,St. James,46023,485452.8
Postpaid,RT50,St. James,46054,438475.2
Postpaid,RT50,St. James,46082,485457.6
Postpaid,RT50,KSAN,46023,131462.4
Postpaid,RT50,KSAN,46054,126067.2
Postpaid,RT50,KSAN,46082,138369.6
Postpaid,RT50,KSAN,46023,0
Postpaid,RT50,KSAN,46054,0
Postpaid,RT50,KSAN,46082,0
Postpaid,RT50,KSAS,46023,23878.4
Postpaid,RT50,KSAS,46054,23307.2
Postpaid,RT50,KSAS,46082,27712
Postpaid,RT50,KSAS,46023,25832
Postpaid,RT50,KSAS,46054,27590
Postpaid,RT50,KSAS,46082,36432
Postpaid,RT50,KSAS,46023,15661.2
Postpaid,RT50,KSAS,46054,14566.8
Postpaid,RT50,KSAS,46082,19249.2
Postpaid,RT50,KSAS,46023,512676
Postpaid,RT50,KSAS,46054,441672
Postpaid,RT50,KSAS,46082,511512
Postpaid,RT50,KSAS,46023,22521.6
Postpaid,RT50,KSAS,46054,21792
Postpaid,RT50,KSAS,46082,24993.6
Postpaid,RT50,KSAS,46023,107788.8
Postpaid,RT50,KSAS,46054,71632
Postpaid,RT50,KSAS,46082,17684.8
Postpaid,RT50,KSAS,46023,99739.2
Postpaid,RT50,KSAS,46054,98825.6
Postpaid,RT50,KSAS,46082,113960
Postpaid,RT50,KSAN,46023,59942.4
Postpaid,RT50,KSAN,46054,53097.6
Postpaid,RT50,KSAN,46082,64876.8
Postpaid,RT50,St. Catherine,46023,84186
Postpaid,RT50,St. Catherine,46054,77652
Postpaid,RT50,St. Catherine,46082,91500
Postpaid,RT50,St. Catherine,46023,645972
Postpaid,RT50,St. Catherine,46054,604092
Postpaid,RT50,St. Catherine,46082,738540
Postpaid,RT50,Trelawny,46023,0
Postpaid,RT50,Trelawny,46054,0
Postpaid,RT50,KSAS,46023,104112
Postpaid,RT50,KSAS,46054,96772.8
Postpaid,RT50,KSAS,46082,114364.8
Postpaid,RT50,KSAS,46023,80412
Postpaid,RT50,KSAS,46054,22656
Postpaid,RT50,KSAS,46082,4524
Postpaid,RT50,St. James,46023,9876
Postpaid,RT50,St. James,46054,8885.6
Postpaid,RT50,St. James,46082,10058.4
Postpaid,RT50,St. Catherine,46023,91200
Postpaid,RT50,St. Catherine,46054,115236
Postpaid,RT50,St. Catherine,46082,129672
Postpaid,RT50,St. Catherine,46023,22218
Postpaid,RT50,St. Catherine,46054,60642
Postpaid,RT50,St. Catherine,46082,71994
Postpaid,RT50,St. Catherine,46023,9741.6
Postpaid,RT50,St. Catherine,46054,21508.8
Postpaid,RT50,St. Catherine,46082,20616
Postpaid,RT50,St. James,46023,144888
Postpaid,RT50,St. James,46054,131352
Postpaid,RT50,St. James,46082,159432
Postpaid,RT50,Westmoreland,46023,121908
Postpaid,RT50,Westmoreland,46054,106788
Postpaid,RT50,Westmoreland,46082,124428
Postpaid,RT50,Westmoreland,46023,220240.8
Postpaid,RT50,Westmoreland,46054,170280
Postpaid,RT50,Westmoreland,46082,213580.8
Postpaid,RT50,KSAN,46023,7084.8
Postpaid,RT50,KSAN,46054,10185.6
Postpaid,RT50,KSAN,46082,11601.6
Postpaid,RT50,St. James,46023,0
Postpaid,RT50,St. James,46054,0
Postpaid,RT50,St. James,46082,0
Postpaid,RT50,KSAS,46023,135264
Postpaid,RT50,KSAS,46054,124080
Postpaid,RT50,KSAS,46082,121104
